uuid,path,frame_count
a6dbff36fed04c0eb6f35bd5b8e517e2,a6dbff36fed04c0eb6f35bd5b8e517e2,173
e434111497114eff97e8997140579198,e434111497114eff97e8997140579198,100
b801a1057d2948ab919d58c1f81a1b18,b801a1057d2948ab919d58c1f81a1b18,15
a568ff6fadbb4c29a2504d98154448fc,a568ff6fadbb4c29a2504d98154448fc,31
0f1a208db7924151b4174fa539e4abe5,0f1a208db7924151b4174fa539e4abe5,275
a8d17a0560d548709972f32ae03268c5,a8d17a0560d548709972f32ae03268c5,162
ddcaed51e1ff42eba7521f5e88c75327,ddcaed51e1ff42eba7521f5e88c75327,60
83698bb005c34406bf977c7fdd684435,83698bb005c34406bf977c7fdd684435,21
13208ce7e5cd48dbadf2720f9b1d31af,13208ce7e5cd48dbadf2720f9b1d31af,131
6d7ce6464b4f4ab6b38bd1cb5fb27e80,6d7ce6464b4f4ab6b38bd1cb5fb27e80,324
404efb018d2e4ed0ac0adade06458563,404efb018d2e4ed0ac0adade06458563,1665
7afb1d81ffa04b348ab302f8a50ed9ae,7afb1d81ffa04b348ab302f8a50ed9ae,89
42efd34caba440309dedf45127770f84,42efd34caba440309dedf45127770f84,997
6c63ffa94640407b847bb0f4fceab063,6c63ffa94640407b847bb0f4fceab063,244
44b213d05d4c438c91a7e8f1a4f0cfa9,44b213d05d4c438c91a7e8f1a4f0cfa9,205
9a02938e095c4d418a7ce3bd20bc84f3,9a02938e095c4d418a7ce3bd20bc84f3,505
d1583c409b4e4e2b846c49f5e0b6fdb2,d1583c409b4e4e2b846c49f5e0b6fdb2,202
86209d2fa0a047678fa37e2e6a690184,86209d2fa0a047678fa37e2e6a690184,2680
fa05e435467d4001b2973807ff0bb2bf,fa05e435467d4001b2973807ff0bb2bf,288
feb4c560c8f1479fb914b7ceeb6384c6,feb4c560c8f1479fb914b7ceeb6384c6,211
5c0fb010eac74ae48daa338ad73a216b,5c0fb010eac74ae48daa338ad73a216b,112
d2af0bbb53204cc087f39831cd4da83d,d2af0bbb53204cc087f39831cd4da83d,155
4860856a5b6943ae9262b5c166ffc45d,4860856a5b6943ae9262b5c166ffc45d,950
98219cd71f9c4fc7ba0f40de9b44d761,98219cd71f9c4fc7ba0f40de9b44d761,114
8489dbb26a4645948222a33f33b62621,8489dbb26a4645948222a33f33b62621,243
fc06dbe46cab42d8acf687fd3d5f7ccd,fc06dbe46cab42d8acf687fd3d5f7ccd,216
7bebebdc3bdf45ec9820f2c2fe975988,7bebebdc3bdf45ec9820f2c2fe975988,212
0a3b7dda8f3d480ea5e43f0c39718521,0a3b7dda8f3d480ea5e43f0c39718521,60
8b1db38047664b17a69a875141c981e8,8b1db38047664b17a69a875141c981e8,249
0c76910aa12041c585e39ded41b5edeb,0c76910aa12041c585e39ded41b5edeb,33
fe26bc10fd484703a9e9b2284f982328,fe26bc10fd484703a9e9b2284f982328,205
3dbd52e6713d4ec081dcb1fbcce255c3,3dbd52e6713d4ec081dcb1fbcce255c3,282
c48c08cdabaa4e8d98c171d2556687bd,c48c08cdabaa4e8d98c171d2556687bd,326
7b84efbec45541d38842e458707e76fa,7b84efbec45541d38842e458707e76fa,179
a216ce86c57847c9890700af71db10f2,a216ce86c57847c9890700af71db10f2,50
15a2c21f65de4f98ac3a82593faabdda,15a2c21f65de4f98ac3a82593faabdda,56
752f2ee92c254600a6a2b9c286a02ba0,752f2ee92c254600a6a2b9c286a02ba0,217
465ee872636b42709c6e9cce0ee9cf71,465ee872636b42709c6e9cce0ee9cf71,145
e7936b8bc3c847849c969e35e1ec2cc3,e7936b8bc3c847849c969e35e1ec2cc3,852
31b6f05d32aa407ba12bbfeb28a28e24,31b6f05d32aa407ba12bbfeb28a28e24,910
57b1179b6aa646648a12c33ebfac77fe,57b1179b6aa646648a12c33ebfac77fe,214
497e7f0a6e174dde80599dca567ba984,497e7f0a6e174dde80599dca567ba984,60
af1d5f48498242a59acab5ecb58b7868,af1d5f48498242a59acab5ecb58b7868,166
30049638aa974d15a62e748d98de5ec4,30049638aa974d15a62e748d98de5ec4,44
ea84b18ebf694e6cbaf6ea4c460bc9cc,ea84b18ebf694e6cbaf6ea4c460bc9cc,254
96cf948c917f48f38aa7f905a353be0e,96cf948c917f48f38aa7f905a353be0e,215
c56dfa197f0347bfa62101d1bd8ceeec,c56dfa197f0347bfa62101d1bd8ceeec,259
349710e7b793493baad383e8a687e47a,349710e7b793493baad383e8a687e47a,159
a85077a41e064dd1918e39b874d2e7fd,a85077a41e064dd1918e39b874d2e7fd,16
8ff97ebfc308490a9de0ebc8bba745bf,8ff97ebfc308490a9de0ebc8bba745bf,157
7aadab9f92fe4cb3ac9138a5fe2245b5,7aadab9f92fe4cb3ac9138a5fe2245b5,109
2f9c13ae85244868ac6d5dc3c782bca0,2f9c13ae85244868ac6d5dc3c782bca0,78
aedaf297ce5e4c568a3eb8abc1bcb297,aedaf297ce5e4c568a3eb8abc1bcb297,19
632e7d8e1c9043a4a6331dab5e9f7907,632e7d8e1c9043a4a6331dab5e9f7907,149
3c3b1c2dc8c049e6b92e20209a8c1c41,3c3b1c2dc8c049e6b92e20209a8c1c41,973
f64048b73edb4c51b2cee69f0dc1b703,f64048b73edb4c51b2cee69f0dc1b703,557
3b1a74d7a47a43e7b484af9fc0080b6f,3b1a74d7a47a43e7b484af9fc0080b6f,190
6c1d466fed064548b766b0001777fb98,6c1d466fed064548b766b0001777fb98,193
40cd764828b1405eb0e8418e5b945d29,40cd764828b1405eb0e8418e5b945d29,350
f92eecb907d04be098d0f9c769251ab6,f92eecb907d04be098d0f9c769251ab6,283
d866249bfddc4a0987d8ac86ee66fec4,d866249bfddc4a0987d8ac86ee66fec4,313
2a1cd088dd3543e5bc66b3d20488ff26,2a1cd088dd3543e5bc66b3d20488ff26,222
e27633b5e7b64ed387158a463588b1fe,e27633b5e7b64ed387158a463588b1fe,252
565d51e98f5b436ab77e74b8c2027b37,565d51e98f5b436ab77e74b8c2027b37,216
9e4417fd1b3e4a27a04fadf597e3c525,9e4417fd1b3e4a27a04fadf597e3c525,251
c8ce48d590c54fdfa99b160b49b54a9f,c8ce48d590c54fdfa99b160b49b54a9f,122
aaa87443ff4845c992d853e840e91b12,aaa87443ff4845c992d853e840e91b12,910
dfdaee2cf9f6475483765f5bc573358f,dfdaee2cf9f6475483765f5bc573358f,44
fc14ad4b47104d6a9fcb693588ab083a,fc14ad4b47104d6a9fcb693588ab083a,231
1b88274577ff4e4db590aa4a6d3d33af,1b88274577ff4e4db590aa4a6d3d33af,31
82dfc161c8374e808f046bed2e492823,82dfc161c8374e808f046bed2e492823,81
7e1ac8f6038a4cde8f32e81896c20a36,7e1ac8f6038a4cde8f32e81896c20a36,17
4208112b63804e9993b0638869fd262c,4208112b63804e9993b0638869fd262c,40
307d954f46a348958a27b4bddee71eea,307d954f46a348958a27b4bddee71eea,257
71f36083dc144dc388f840ef3949d525,71f36083dc144dc388f840ef3949d525,68
4724ad6ed29e4df98bfc9bb55054b1cf,4724ad6ed29e4df98bfc9bb55054b1cf,15
79292236c52241be9a38b622eb2d5a82,79292236c52241be9a38b622eb2d5a82,718
06f3cda94f9942ea8b7154f84557c7b0,06f3cda94f9942ea8b7154f84557c7b0,969
d504c4654cf44af4995155ce426dbeb4,d504c4654cf44af4995155ce426dbeb4,1800
1136a51baac34f6cad63cbe6cee5e871,1136a51baac34f6cad63cbe6cee5e871,282
b5cd7565def44e1ca92b97df6d012cd6,b5cd7565def44e1ca92b97df6d012cd6,276
cbc7e50fc4844586b05ee82d6f45ac6b,cbc7e50fc4844586b05ee82d6f45ac6b,107
2d39a732df014426b3366085f5606656,2d39a732df014426b3366085f5606656,857
bec671eafad04ebcaba80b678dd36adb,bec671eafad04ebcaba80b678dd36adb,144
07a86773e30243ccb2e28468bacfcefd,07a86773e30243ccb2e28468bacfcefd,375
7433456b4bfb463fa0bbc622594350d2,7433456b4bfb463fa0bbc622594350d2,33
5d5c601baf394b14b30642c2fd9027e6,5d5c601baf394b14b30642c2fd9027e6,292
f127152f3ab14610a422519c8222a575,f127152f3ab14610a422519c8222a575,143
a5152521e10a4b63801ba18e26982cef,a5152521e10a4b63801ba18e26982cef,97
dc45bda0b3494915b2065a1b6383e614,dc45bda0b3494915b2065a1b6383e614,697
c7fc746a686144e88fdb6002f3be7992,c7fc746a686144e88fdb6002f3be7992,90
55c5b2b995004f86ac283464d4001fd5,55c5b2b995004f86ac283464d4001fd5,888
c7da787a831a48f09fa2006cda8a4a56,c7da787a831a48f09fa2006cda8a4a56,314
8ac75b9b827849beb6a19d695eef8449,8ac75b9b827849beb6a19d695eef8449,45
01a3ce513be34010a4ba70ab5f565ddb,01a3ce513be34010a4ba70ab5f565ddb,806
1ce2763e399f4049bb13939ff5ffdc35,1ce2763e399f4049bb13939ff5ffdc35,144
a1eaaa2d05ce4fcb9e39576e53ba5e9f,a1eaaa2d05ce4fcb9e39576e53ba5e9f,296
daad2f16bda744608b0ea2f06affb39c,daad2f16bda744608b0ea2f06affb39c,92
bd70af3701084d61b5a5d8965f5d4a1b,bd70af3701084d61b5a5d8965f5d4a1b,256
81fdaf3557ed4c2abf56d221bb8c12a2,81fdaf3557ed4c2abf56d221bb8c12a2,468
ba7a19b01b4540de9d96db241b32859f,ba7a19b01b4540de9d96db241b32859f,31
bb692f0a861b445382ef49d578caaa73,bb692f0a861b445382ef49d578caaa73,71
62fa65bc584144649bc546bebdbb9eae,62fa65bc584144649bc546bebdbb9eae,41
ad19b10dcc36430d99ff0cbfdc19c774,ad19b10dcc36430d99ff0cbfdc19c774,179
625bf241fe314110ab9f6ff7d75d1a78,625bf241fe314110ab9f6ff7d75d1a78,83
2a7ed561a9124f9d8745e3b206530bb9,2a7ed561a9124f9d8745e3b206530bb9,281
2e027c430fd040e8a8c3851b0ed40ab8,2e027c430fd040e8a8c3851b0ed40ab8,498
7016a85e5e664b7eaf18fea25ca9f236,7016a85e5e664b7eaf18fea25ca9f236,115
f7a1ac39631e422db85fc684cfd1e08e,f7a1ac39631e422db85fc684cfd1e08e,89
f3870764929e40ebbb09458396fd5793,f3870764929e40ebbb09458396fd5793,744
7e872c8c7c0743718c14a6a6822d5893,7e872c8c7c0743718c14a6a6822d5893,80
b14cbfbd9b8e48b38ef21bf57cc07c87,b14cbfbd9b8e48b38ef21bf57cc07c87,301
10d9851eade645a3b29755acfa9751e6,10d9851eade645a3b29755acfa9751e6,71
977f54afbeb44edba6d454e4a61cdc54,977f54afbeb44edba6d454e4a61cdc54,147
971c7a7f26e146928f3f55f6386303ae,971c7a7f26e146928f3f55f6386303ae,56
8e4882ac7cd7402193d8fe3c4c2ef0c5,8e4882ac7cd7402193d8fe3c4c2ef0c5,344
261d2cc92bea44ff88f153cce805286d,261d2cc92bea44ff88f153cce805286d,51
9296c7e0613840258b77a3fb6b57f1f7,9296c7e0613840258b77a3fb6b57f1f7,534
8488587e818548e39ab807dae91458cd,8488587e818548e39ab807dae91458cd,116
2a7790ed8c2744db819af26c40c598e8,2a7790ed8c2744db819af26c40c598e8,92
184bee2f6acb4f30847189f262c158ca,184bee2f6acb4f30847189f262c158ca,174
ddd66add72a34c4faf0681265b2c5bf5,ddd66add72a34c4faf0681265b2c5bf5,228
04c6d59aba90437eaf5f82bbc9287450,04c6d59aba90437eaf5f82bbc9287450,211
b4bb30789f0b4490980e77ee5a548c9c,b4bb30789f0b4490980e77ee5a548c9c,159
807b4c89c6e84c51b9eb2f8d5b649dda,807b4c89c6e84c51b9eb2f8d5b649dda,103
d19d77e98f9e41de9ddf638b714d4c19,d19d77e98f9e41de9ddf638b714d4c19,276
55574a17527c4ab18b8158c1b6ddf27b,55574a17527c4ab18b8158c1b6ddf27b,780
7fdea796d3074d2d980f0779ce56f4e2,7fdea796d3074d2d980f0779ce56f4e2,101
6fc4afdf8e024feab47284abce9a8fd4,6fc4afdf8e024feab47284abce9a8fd4,196
7f2c883914a6425f9eea2fc754ab9317,7f2c883914a6425f9eea2fc754ab9317,291
807975ea69cb43cabaf1630a98420918,807975ea69cb43cabaf1630a98420918,180
7c321c44b4594acb8cfe2da381f00cf4,7c321c44b4594acb8cfe2da381f00cf4,15
3c295ed9047e40c88f1a63ef4d7a1585,3c295ed9047e40c88f1a63ef4d7a1585,57
c50fd9de0e62425e9a413d1cc31892bc,c50fd9de0e62425e9a413d1cc31892bc,600
bf4f6131bde3480eb4a8490154fb5cea,bf4f6131bde3480eb4a8490154fb5cea,868
29cc10927d75445598bb1aa28c5510c4,29cc10927d75445598bb1aa28c5510c4,608
2f99c80358a145bc88190fc32c895987,2f99c80358a145bc88190fc32c895987,865
ae30c92ec047460d8ea1c3bff473004b,ae30c92ec047460d8ea1c3bff473004b,191
5d03b06b794e4e9695b4e644dae09d28,5d03b06b794e4e9695b4e644dae09d28,421
ea374e57ea454038bac546eb42877b2f,ea374e57ea454038bac546eb42877b2f,208
3df8aff302d1494d986e62996c867ee4,3df8aff302d1494d986e62996c867ee4,268
1b4c39b145f948538f872dda74e300c4,1b4c39b145f948538f872dda74e300c4,217
2812aefd49eb4d9ea9a1f4a7a9f2c7fc,2812aefd49eb4d9ea9a1f4a7a9f2c7fc,201
4d90fe48dbc34ef49ea9d521ad8f787f,4d90fe48dbc34ef49ea9d521ad8f787f,860
6089bf765a8d42dbab808a021719f3ea,6089bf765a8d42dbab808a021719f3ea,493
a9dd9593e2bb4838abcb30ffc5faa312,a9dd9593e2bb4838abcb30ffc5faa312,228
15f8a7a0ba1246a59bb361f47f9de9b6,15f8a7a0ba1246a59bb361f47f9de9b6,854
d6bffe8317444d878b7d85c116dc4f07,d6bffe8317444d878b7d85c116dc4f07,4919
24f20fc8bf5447b6a993a4e479a7d789,24f20fc8bf5447b6a993a4e479a7d789,83
32c271c69aa342ef868222ef7a2e4d99,32c271c69aa342ef868222ef7a2e4d99,183
dc958431cf7b43b98e9bcb726406f119,dc958431cf7b43b98e9bcb726406f119,147
5be39ce5d7384e0fbe16eeee40623df8,5be39ce5d7384e0fbe16eeee40623df8,60
ce58d2201e1646c1a7b644cc2cc82712,ce58d2201e1646c1a7b644cc2cc82712,37
ab0d851d8d8a40f394358e0d5eed53f1,ab0d851d8d8a40f394358e0d5eed53f1,25
ac71cd5b148141c692ba26530ff5c5a0,ac71cd5b148141c692ba26530ff5c5a0,234
3543b8f18c63451b996e807d0ebb2376,3543b8f18c63451b996e807d0ebb2376,255
facb11153cfd45bdb142f9fb5d48f27f,facb11153cfd45bdb142f9fb5d48f27f,160
9401607dddb0422ab10189e6dfe69a2e,9401607dddb0422ab10189e6dfe69a2e,101
e324ca389e1f4af890a420518929c577,e324ca389e1f4af890a420518929c577,145
212b4f66cc4949c3a792ac80144a8399,212b4f66cc4949c3a792ac80144a8399,135
8d80aec041864447a068cb77da4b6476,8d80aec041864447a068cb77da4b6476,225
4d30de30e1d7433383eefe9bbb214c56,4d30de30e1d7433383eefe9bbb214c56,145
5ace72c7f56149bb8c3e60dbb5729157,5ace72c7f56149bb8c3e60dbb5729157,31
3a94d9cd8d4340749b3c69a8d6642f2e,3a94d9cd8d4340749b3c69a8d6642f2e,79
41f024a3fdd7483ea1328f8d338d9d34,41f024a3fdd7483ea1328f8d338d9d34,218
8ed41c6092914916992ce3845fb1a707,8ed41c6092914916992ce3845fb1a707,43
1f42939e3117426b9d9dc7b4f93315a6,1f42939e3117426b9d9dc7b4f93315a6,216
cc90775fa3c44806823a59b4d046f726,cc90775fa3c44806823a59b4d046f726,844
e1f5685e5b95491cb87753dfd7f5ea46,e1f5685e5b95491cb87753dfd7f5ea46,277
73425358c0b0461dabccdb24d4654c53,73425358c0b0461dabccdb24d4654c53,304
20e4b5bcf1ac4f798ee4d5dd3f9bc29b,20e4b5bcf1ac4f798ee4d5dd3f9bc29b,459
b9877e3eb97a4a10a349b165340fc695,b9877e3eb97a4a10a349b165340fc695,213
46953b0ba6a045e0aa0ae794f9857a44,46953b0ba6a045e0aa0ae794f9857a44,240
5bc988a1dd414ebab1b9fb92c0e9ac8d,5bc988a1dd414ebab1b9fb92c0e9ac8d,121
170921202280488cac69eb6cbd2fe6a9,170921202280488cac69eb6cbd2fe6a9,49
1ffdcaab484c47d1a53dc0fcf0ce981d,1ffdcaab484c47d1a53dc0fcf0ce981d,181
98258f8f4ab242dc904d437d31f9c9a8,98258f8f4ab242dc904d437d31f9c9a8,21
c00dff46aa49490cb7a8f73f11eeb7da,c00dff46aa49490cb7a8f73f11eeb7da,23
cddff464d1c04ef18efd147ec9800b49,cddff464d1c04ef18efd147ec9800b49,100
e354663a3764435c9d6461d24665b6c3,e354663a3764435c9d6461d24665b6c3,331
adde289b9a1a49239ca7378ea54e6450,adde289b9a1a49239ca7378ea54e6450,70
1149a061eab24de1bdcacae17bca3a7e,1149a061eab24de1bdcacae17bca3a7e,68
468faa7d57b342208a48f7dba24d39cd,468faa7d57b342208a48f7dba24d39cd,369
f770ee81f90743db88c87e50922e4315,f770ee81f90743db88c87e50922e4315,143
65c51f7df2f6417c8754e049b04d41d4,65c51f7df2f6417c8754e049b04d41d4,88
ecea7e3dc75245648732130d4d622c36,ecea7e3dc75245648732130d4d622c36,128
9144d444f9d34b9eb46199e9b16926a9,9144d444f9d34b9eb46199e9b16926a9,254
6463c1ff26ab483b8907836a7299ae99,6463c1ff26ab483b8907836a7299ae99,234
e2fb8413ffaf4ac6bb5bc9203314e7f5,e2fb8413ffaf4ac6bb5bc9203314e7f5,865
14f6903dce0d4db3bb93896ba622b4ce,14f6903dce0d4db3bb93896ba622b4ce,5059
f32bb76bd36a40cfa8e58aa23a04bc38,f32bb76bd36a40cfa8e58aa23a04bc38,93
00c3a64f862844ed95d60f1d5323e77f,00c3a64f862844ed95d60f1d5323e77f,28
a97a8a45e8bf457788f5a2da6f1b6641,a97a8a45e8bf457788f5a2da6f1b6641,19
c23d48435f6145718bda3f2ccfe3815e,c23d48435f6145718bda3f2ccfe3815e,161
e810fc68818c455b96cdf673ef2bcdba,e810fc68818c455b96cdf673ef2bcdba,677
ff1deb1e89034b249d9e342fb488df23,ff1deb1e89034b249d9e342fb488df23,15
b27e270710794149929929a242368a6c,b27e270710794149929929a242368a6c,149
623746b83123477a921aee5b493d35a2,623746b83123477a921aee5b493d35a2,55
690276bc99bd4793acffe4188fd91757,690276bc99bd4793acffe4188fd91757,16
60ab3f7101f14fabab454cd02dd97fa3,60ab3f7101f14fabab454cd02dd97fa3,244
f5e116bd70af4eff8719763ed788da38,f5e116bd70af4eff8719763ed788da38,1052
b386e802bc974bb0b812330b2f1b4cf5,b386e802bc974bb0b812330b2f1b4cf5,213
c5fb3164e45947b6b0350244e27a57bf,c5fb3164e45947b6b0350244e27a57bf,386
a1ce750d0d91408da25ee7a0332081f6,a1ce750d0d91408da25ee7a0332081f6,220
47dcfb3f32754068ad86491c5ae7f2de,47dcfb3f32754068ad86491c5ae7f2de,2759
ead738584e354990bdde15144cd1e979,ead738584e354990bdde15144cd1e979,499
b541e48c10d54f8db689187c5b57bfae,b541e48c10d54f8db689187c5b57bfae,208
18dfa29504524607acb9a99147562e60,18dfa29504524607acb9a99147562e60,330
69cbc77934ef456dac384c1a60547b88,69cbc77934ef456dac384c1a60547b88,31
89c881a8662145f5aa126cec3c62d5f6,89c881a8662145f5aa126cec3c62d5f6,990
a75408c720154feaa521bc0463919ca2,a75408c720154feaa521bc0463919ca2,12590
fb617deb180c44fb8c129ef67e9c384d,fb617deb180c44fb8c129ef67e9c384d,944
d4bacb26942242df8cfb930998d10b3f,d4bacb26942242df8cfb930998d10b3f,103
6f477298e6744b87a59ae22a8c761ffd,6f477298e6744b87a59ae22a8c761ffd,5843
533c84b9935e4c608a92a09c428ea09e,533c84b9935e4c608a92a09c428ea09e,245
ee46f72d8ab5482395206dcb582c7098,ee46f72d8ab5482395206dcb582c7098,105
9417a973cdf64c02be3778dc0862f0bd,9417a973cdf64c02be3778dc0862f0bd,100
6ea26fb25f1f43888e979f35cda51bde,6ea26fb25f1f43888e979f35cda51bde,575
6cf55e0b893e48b18753de68468bd2c6,6cf55e0b893e48b18753de68468bd2c6,62
1435f4d8bfab42d9a4503a1b8e7c5d28,1435f4d8bfab42d9a4503a1b8e7c5d28,574
b6ac0873a73142eb91a76b36613a92b6,b6ac0873a73142eb91a76b36613a92b6,56
ea2d61656f204380a63888a388f34edc,ea2d61656f204380a63888a388f34edc,451
39a38f1fd1bf48be8b6bf4171f416609,39a38f1fd1bf48be8b6bf4171f416609,96
37d7673fdcb345f4b0be8e3a6256dab0,37d7673fdcb345f4b0be8e3a6256dab0,102
facb52edc2a945bf8a2e90a8d9382d43,facb52edc2a945bf8a2e90a8d9382d43,299
1a51976f05aa442ba07503eeb44ed314,1a51976f05aa442ba07503eeb44ed314,34
dc0f5a305ee048109dac0b5ddaa54a3c,dc0f5a305ee048109dac0b5ddaa54a3c,257
88ae1f827ee741ddaa92b399bbeaf0a1,88ae1f827ee741ddaa92b399bbeaf0a1,93
e68dbe9afdf946958933c0ac1d677bde,e68dbe9afdf946958933c0ac1d677bde,168
ecb18f107d2b4e5e831f529d12006858,ecb18f107d2b4e5e831f529d12006858,68
de13247f3653456291cd334bccbfb4e6,de13247f3653456291cd334bccbfb4e6,314
96a36b3509ac4b788a99fe704c4f5aad,96a36b3509ac4b788a99fe704c4f5aad,89
a2ca4cad706a440d8d65a5b478687a0f,a2ca4cad706a440d8d65a5b478687a0f,72
4934267c2b6a4411b70a4f61e8fdb2ff,4934267c2b6a4411b70a4f61e8fdb2ff,146
f1f3b2b919cd44829af4af0f76e2e5c7,f1f3b2b919cd44829af4af0f76e2e5c7,60
5bdf01fc670643f5a5631fb7cfaabfda,5bdf01fc670643f5a5631fb7cfaabfda,124
26833220ab7e4787a15d6524bbfa2618,26833220ab7e4787a15d6524bbfa2618,81
2288926fe0344e2094ed778a89edac31,2288926fe0344e2094ed778a89edac31,184
f1154640725242a98e3482b00ece0d06,f1154640725242a98e3482b00ece0d06,87
a3bef82b3cc24ca1abc4b40378efe9ef,a3bef82b3cc24ca1abc4b40378efe9ef,113
208fadfe7a2d45fe9a2e68f019e2738e,208fadfe7a2d45fe9a2e68f019e2738e,76
cf0ce7b34cb244d6a3736a378b50d5a0,cf0ce7b34cb244d6a3736a378b50d5a0,421
9bec4a9188b54444a5f9db6fae10633d,9bec4a9188b54444a5f9db6fae10633d,10
cd04e10cb3fc49338a1cd0745b32a894,cd04e10cb3fc49338a1cd0745b32a894,96
7669b48ea88b4d5fbbe89b7661524c1a,7669b48ea88b4d5fbbe89b7661524c1a,296
ddc226b2c8c84791817fb259da5e6785,ddc226b2c8c84791817fb259da5e6785,15
6ecbef8ced69436f88d5dbe97056fc69,6ecbef8ced69436f88d5dbe97056fc69,221
5ee5c5c0af8e4733b34ac58345a18380,5ee5c5c0af8e4733b34ac58345a18380,171
799631d17e3e4ace9709c87f3b5e667c,799631d17e3e4ace9709c87f3b5e667c,78
fc8b8a30ce964a83a5b639d2dd3d1613,fc8b8a30ce964a83a5b639d2dd3d1613,149
d5c9eff6716145b1894b38cab50a7825,d5c9eff6716145b1894b38cab50a7825,233
32a0c8b01c71442684fbd8c1a2110e6a,32a0c8b01c71442684fbd8c1a2110e6a,91
da7ffbb1c2a04ca4b093cd42d49abfab,da7ffbb1c2a04ca4b093cd42d49abfab,200
4c77b62439c545c8ac9ed6c7787c9fc9,4c77b62439c545c8ac9ed6c7787c9fc9,213
5a73094bea2f437cbcb348462d172185,5a73094bea2f437cbcb348462d172185,216
ba6d469ff1874d8c8fea3a9a2fc83f33,ba6d469ff1874d8c8fea3a9a2fc83f33,2525
b6b46c6c6639478db2d6dfc12fb2082a,b6b46c6c6639478db2d6dfc12fb2082a,94
2252678afe7845108cf19cd1ad0755dd,2252678afe7845108cf19cd1ad0755dd,268
71aa49bf096c42ceb55e8ee1153f142b,71aa49bf096c42ceb55e8ee1153f142b,161
be89654c4a514eb5be506aad58bc7e4a,be89654c4a514eb5be506aad58bc7e4a,124
e76c97ba12924331b3e114465cc3f187,e76c97ba12924331b3e114465cc3f187,530
37f20992df2b4238bfb52a187a3d9486,37f20992df2b4238bfb52a187a3d9486,86
ce4817810f164287a0f9f6b8747fb992,ce4817810f164287a0f9f6b8747fb992,25
a2e497bb47424b398ef1c5d90b3c03fe,a2e497bb47424b398ef1c5d90b3c03fe,1275
c3e6d17b639449f080f094afd7d80ac7,c3e6d17b639449f080f094afd7d80ac7,406
96c1e6c83c51441d928f1d0fe3502994,96c1e6c83c51441d928f1d0fe3502994,174
144371c78eea47d982c4f9ac4a0529cc,144371c78eea47d982c4f9ac4a0529cc,308
75a412d947734949aee5b4ff4aab0b6e,75a412d947734949aee5b4ff4aab0b6e,297
59017539efd1463e968f705db6ee664e,59017539efd1463e968f705db6ee664e,60
fe259b220e194ff083af23c25885744e,fe259b220e194ff083af23c25885744e,11
e72f16b3f11145f09669e8db0b195b8d,e72f16b3f11145f09669e8db0b195b8d,65
197faa6e3ce3492fae70f423bc99907f,197faa6e3ce3492fae70f423bc99907f,62
ef2c6daf23dc4376805d6d1fc7e10022,ef2c6daf23dc4376805d6d1fc7e10022,33
06867cc8788348528b08016a12ca4a39,06867cc8788348528b08016a12ca4a39,341
06a59a226c2748239ae538e66834ba6b,06a59a226c2748239ae538e66834ba6b,287
13ea121f1f4a4a97acb9bde18ee5980e,13ea121f1f4a4a97acb9bde18ee5980e,198
f82bf3716d2c443494196113d557e1c6,f82bf3716d2c443494196113d557e1c6,39
2cb865b9d9bd41d690c8f9a5a7ae84df,2cb865b9d9bd41d690c8f9a5a7ae84df,293
282c9f8adf6245dc8a7a5e88f14ad632,282c9f8adf6245dc8a7a5e88f14ad632,277
1e6541e104944a22b9638d4fdf72e7e8,1e6541e104944a22b9638d4fdf72e7e8,194
a88b64a3470f4ca2b3f109dc443edb29,a88b64a3470f4ca2b3f109dc443edb29,57
ca3236ff775c4edea9dd9b0178af54d7,ca3236ff775c4edea9dd9b0178af54d7,204
b0ebdcaeee7e4bbfb13b393d3ff6f47e,b0ebdcaeee7e4bbfb13b393d3ff6f47e,148
bcb5d90d1a6c456999f735b2f0bb00f9,bcb5d90d1a6c456999f735b2f0bb00f9,16
857b5c288f384e069f59c87125a987c4,857b5c288f384e069f59c87125a987c4,63
b8e2650dd352455e884acd74e615d312,b8e2650dd352455e884acd74e615d312,59
71fe08c76bbf4ad08f044d401181e6db,71fe08c76bbf4ad08f044d401181e6db,163
d54a1f1d31a94f5c92496b22bc6dc4b4,d54a1f1d31a94f5c92496b22bc6dc4b4,63
c3837c175a5b4ed4b51a87c044b2541c,c3837c175a5b4ed4b51a87c044b2541c,278
39a0c15fb4dc46f4afc9a8df41e929a0,39a0c15fb4dc46f4afc9a8df41e929a0,83
1e815a7853db41e394867522a6665050,1e815a7853db41e394867522a6665050,66
b7796a0a76854b26819ac415a10b5b6b,b7796a0a76854b26819ac415a10b5b6b,39
9c44874e6a3a431689082dfa738dfd32,9c44874e6a3a431689082dfa738dfd32,122
ca8ca3c8b9b44575a5a38171b257650d,ca8ca3c8b9b44575a5a38171b257650d,217
c1cccca6b1714a09810a0735418ec116,c1cccca6b1714a09810a0735418ec116,287
d87d0a7cfb0048ad956c6bb337bca594,d87d0a7cfb0048ad956c6bb337bca594,268
dfba96c394294fcd97a9dc82010d9577,dfba96c394294fcd97a9dc82010d9577,164
d9f6e6ef0c3b4a79a3f62fc1d10e47fe,d9f6e6ef0c3b4a79a3f62fc1d10e47fe,254
e899a1b469a54382aa8cf4a3b0b0d5c7,e899a1b469a54382aa8cf4a3b0b0d5c7,78
15667727d8574ab7b7e241f271062ec3,15667727d8574ab7b7e241f271062ec3,34
bf2640951d164e64b878a014a1f87e6f,bf2640951d164e64b878a014a1f87e6f,220
